feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II.unclassified	Timepoint	M1	-0.135586526872777	1.03969770393348	20	19	0.899110729911047	0.99957007619886
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis	Timepoint	M1	0.151474635045897	0.0757718246939747	20	20	0.0766653185403156	0.99957007619886
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.unclassified	Timepoint	M1	0.0380014251365424	0.767637364160056	20	20	0.961598630620495	0.99957007619886
PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II	Timepoint	M1	-0.321975794516595	0.202380626193612	20	20	0.146086233680943	0.99957007619886
PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II.unclassified	Timepoint	M1	-0.135586526872777	1.03969770393348	20	19	0.899110729911047	0.99957007619886
PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I	Timepoint	M1	-0.199380710304359	0.137275741595647	20	20	0.180342445891112	0.99957007619886
PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I.unclassified	Timepoint	M1	-0.0596833691326623	0.982604790816957	20	19	0.952893737375384	0.99957007619886
PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I	Timepoint	M1	-0.117539300589866	0.108322762833209	20	20	0.306093140978603	0.99957007619886
PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I.unclassified	Timepoint	M1	-0.0470448267881807	0.930655390909006	20	19	0.96078806132882	0.99957007619886
PWY.7234..inosine.5..phosphate.biosynthesis.III	Timepoint	M1	0.556399925038576	0.611729222445883	20	20	0.375077194352994	0.99957007619886
PWY.7234..inosine.5..phosphate.biosynthesis.III.unclassified	Timepoint	M1	-0.145465990953086	0.55038286522609	20	20	0.797501797054778	0.99957007619886
PWY.7237..myo...chiro..and.scyllo.inositol.degradation	Timepoint	M1	0.0142893610968876	0.263677623533324	20	20	0.957965662300043	0.99957007619886
PWY.7237..myo...chiro..and.scyllo.inositol.degradation.unclassified	Timepoint	M1	-0.192328795422108	0.433608342340977	20	12	0.667836319987892	0.99957007619886
PWY.7238..sucrose.biosynthesis.II	Timepoint	M1	0.137152287003417	0.220594276358383	20	20	0.549535956249677	0.99957007619886
PWY.7238..sucrose.biosynthesis.II.unclassified	Timepoint	M1	0.358815209155174	0.547384387586561	20	20	0.528538946666105	0.99957007619886
PWY.7242..D.fructuronate.degradation	Timepoint	M1	-0.25544025676611	0.294872884720807	20	20	0.397741086279272	0.99957007619886
PWY.7242..D.fructuronate.degradation.unclassified	Timepoint	M1	-0.0226641493116318	0.480825544578805	20	20	0.96343428758721	0.99957007619886
PWY.724..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.II	Timepoint	M1	0.0321342408515562	0.0878603053417484	20	20	0.718820167484003	0.99957007619886
PWY.724..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.II.unclassified	Timepoint	M1	-0.147672669995797	0.718755093211779	20	20	0.839521401923753	0.99957007619886
PWY.7254..TCA.cycle.VII..acetate.producers.	Timepoint	M1	-0.02504507639037	1.14149075019517	20	13	0.982974022952115	0.99957007619886
PWY.7254..TCA.cycle.VII..acetate.producers..unclassified	Timepoint	M1	-0.0753381501577508	0.871397585287364	20	11	0.932996310217958	0.99957007619886
PWY.7269..mitochondrial.NADPH.production..yeast.	Timepoint	M1	0.892974489703123	0.56933607019734	20	8	0.151221290672105	0.99957007619886
PWY.7269..mitochondrial.NADPH.production..yeast..unclassified	Timepoint	M1	0.804168757510513	0.293723994611658	20	5	0.0196011247824441	0.99957007619886
PWY.7282..4.amino.2.methyl.5.diphosphomethylpyrimidine.biosynthesis.II	Timepoint	M1	-0.428409643976396	0.854446122655661	20	17	0.628131890535785	0.99957007619886
PWY.7282..4.amino.2.methyl.5.diphosphomethylpyrimidine.biosynthesis.II.unclassified	Timepoint	M1	1.58430454777815	0.729447855565916	20	9	0.0579317625547591	0.99957007619886
PWY.7312..dTDP..beta..D.fucofuranose.biosynthesis	Timepoint	M1	-0.677530242926026	0.720332128812229	20	12	0.371477861610133	0.99957007619886
PWY.7312..dTDP..beta..D.fucofuranose.biosynthesis.unclassified	Timepoint	M1	-0.173624893601186	0.117407478542308	20	3	0.173312520829007	0.99957007619886
PWY.7315..dTDP.N.acetylthomosamine.biosynthesis	Timepoint	M1	0.465527029777752	0.805648178894147	20	19	0.5775480483067	0.99957007619886
PWY.7315..dTDP.N.acetylthomosamine.biosynthesis.unclassified	Timepoint	M1	0.620443413914802	0.911809587317531	20	19	0.504876949554034	0.99957007619886
PWY.7316..dTDP.N.acetylviosamine.biosynthesis	Timepoint	M1	-0.472663972413199	0.792622065748876	20	18	0.55838080456986	0.99957007619886
PWY.7316..dTDP.N.acetylviosamine.biosynthesis.unclassified	Timepoint	M1	-0.400087677379915	0.787335847679089	20	18	0.617516355715232	0.99957007619886
PWY.7323..superpathway.of.GDP.mannose.derived.O.antigen.building.blocks.biosynthesis	Timepoint	M1	-0.622021718239712	0.465155829118755	20	19	0.213958387366131	0.99957007619886
PWY.7323..superpathway.of.GDP.mannose.derived.O.antigen.building.blocks.biosynthesis.unclassified	Timepoint	M1	-0.480745852984427	1.03611063953598	20	19	0.648216457631982	0.99957007619886
PWY.7328..superpathway.of.UDP.glucose.derived.O.antigen.building.blocks.biosynthesis	Timepoint	M1	0.0336387097978189	0.231622574424993	20	20	0.886142620986813	0.99957007619886
PWY.7328..superpathway.of.UDP.glucose.derived.O.antigen.building.blocks.biosynthesis.unclassified	Timepoint	M1	-0.0266221541620851	0.490135783006968	20	20	0.957870104484472	0.99957007619886
PWY.7340..9.cis..11.trans.octadecadienoyl.CoA.degradation..isomerase.dependent..yeast.	Timepoint	M1	-0.270139103222522	1.13140926070302	20	7	0.816637061066851	0.99957007619886
PWY.7340..9.cis..11.trans.octadecadienoyl.CoA.degradation..isomerase.dependent..yeast..unclassified	Timepoint	M1	-0.404235337858785	0.354820000141265	20	3	0.269526071323914	0.99957007619886
PWY.7345..superpathway.of.anaerobic.sucrose.degradation	Timepoint	M1	-0.58921079725764	0.646995489833989	20	17	0.386200982937118	0.99957007619886
PWY.7345..superpathway.of.anaerobic.sucrose.degradation.unclassified	Timepoint	M1	-0.379112577635756	0.418712017214107	20	16	0.388835499552879	0.99957007619886
PWY.7356..thiamine.diphosphate.salvage.IV..yeast.	Timepoint	M1	0.780445856879004	0.770098803994445	20	20	0.337320517813166	0.99957007619886
PWY.7356..thiamine.diphosphate.salvage.IV..yeast..unclassified	Timepoint	M1	-0.215430195146638	0.71822249678302	20	13	0.771028285080315	0.99957007619886
PWY.7357..thiamine.phosphate.formation.from.pyrithiamine.and.oxythiamine..yeast.	Timepoint	M1	0.427562626067876	0.211256293932015	20	20	0.0736560931775798	0.99957007619886
PWY.7357..thiamine.phosphate.formation.from.pyrithiamine.and.oxythiamine..yeast..unclassified	Timepoint	M1	0.291823372537101	0.541811481983537	20	20	0.596756878955112	0.99957007619886
PWY.7371..1.4.dihydroxy.6.naphthoate.biosynthesis.II	Timepoint	M1	-0.446269560833099	0.911605542715707	20	14	0.63037030839707	0.99957007619886
PWY.7383..anaerobic.energy.metabolism..invertebrates..cytosol.	Timepoint	M1	0.16004790503531	0.649340296549723	20	9	0.808101427792101	0.99957007619886
PWY.7383..anaerobic.energy.metabolism..invertebrates..cytosol..unclassified	Timepoint	M1	0.740560857184346	0.472144436773297	20	4	0.134174927269737	0.99957007619886
PWY.7384..anaerobic.energy.metabolism..invertebrates..mitochondrial.	Timepoint	M1	0.296538410764509	0.283713119215363	20	3	0.309762257390866	0.99957007619886
PWY.7385..1.3.propanediol.biosynthesis..engineered.	Timepoint	M1	0.719981025131693	1.06262591786544	20	12	0.515095819384895	0.99957007619886
PWY.7385..1.3.propanediol.biosynthesis..engineered..unclassified	Timepoint	M1	-0.141689442501382	0.867112126326497	20	12	0.873810925463115	0.99957007619886
PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast.	Timepoint	M1	1.2221937522427	0.619147396922074	20	8	0.0798274242135924	0.99957007619886
PWY.7391..isoprene.biosynthesis.II..engineered.	Timepoint	M1	-0.174992956483379	0.519401862454987	20	3	0.740079359071268	0.99957007619886
PWY.7392..taxadiene.biosynthesis..engineered.	Timepoint	M1	-0.0565218453268074	0.799606370673216	20	17	0.945192595029543	0.99957007619886
PWY.7392..taxadiene.biosynthesis..engineered..unclassified	Timepoint	M1	0.749764102304636	1.01181861358522	20	12	0.468247179231729	0.99957007619886
PWY.7400..L.arginine.biosynthesis.IV..archaebacteria.	Timepoint	M1	0.469388832492831	0.424942519636545	20	18	0.297990104902329	0.99957007619886
PWY.7400..L.arginine.biosynthesis.IV..archaebacteria..unclassified	Timepoint	M1	1.13251872998414	0.808727917421789	20	18	0.17840441565816	0.99957007619886
PWY.7446..sulfoquinovose.degradation.I	Timepoint	M1	0.662758720071781	0.319469545102142	20	4	0.0627637793531085	0.99957007619886
PWY.7456...beta...1.4..mannan.degradation	Timepoint	M1	0.277880840456095	0.546472653948129	20	17	0.617279046646003	0.99957007619886
PWY.7456...beta...1.4..mannan.degradation.unclassified	Timepoint	M1	0.8931626331307	1.10026600490592	20	9	0.437865872300369	0.99957007619886
PWY.7560..methylerythritol.phosphate.pathway.II	Timepoint	M1	-0.34392362986188	0.425250799431781	20	20	0.429216951565908	0.99957007619886
PWY.7560..methylerythritol.phosphate.pathway.II.unclassified	Timepoint	M1	0.0116102913444962	0.844357552778198	20	20	0.98918034121679	0.99957007619886
PWY.7616..methanol.oxidation.to.carbon.dioxide	Timepoint	M1	1.15460224515588	0.713373692962481	20	5	0.12294124634041	0.99957007619886
PWY.7663..gondoate.biosynthesis..anaerobic.	Timepoint	M1	-0.354781054546228	0.46007198537764	20	20	0.450627371891274	0.99957007619886
PWY.7663..gondoate.biosynthesis..anaerobic..unclassified	Timepoint	M1	0.159340713592721	0.751349839575288	20	20	0.83677538623421	0.99957007619886
PWY.7664..oleate.biosynthesis.IV..anaerobic.	Timepoint	M1	-0.752272969604076	0.592244905296857	20	18	0.235865125045695	0.99957007619886
PWY.7664..oleate.biosynthesis.IV..anaerobic..unclassified	Timepoint	M1	-0.183099804574502	0.593450843735526	20	16	0.764698061643785	0.99957007619886
PWY.7688..dTDP..alpha..D.ravidosamine.and.dTDP.4.acetyl..alpha..D.ravidosamine.biosynthesis	Timepoint	M1	0.150452092995754	0.570663846108907	20	12	0.797991376332551	0.99957007619886
PWY.7688..dTDP..alpha..D.ravidosamine.and.dTDP.4.acetyl..alpha..D.ravidosamine.biosynthesis.unclassified	Timepoint	M1	0.0254817087041516	0.82834353116552	20	10	0.976130531119541	0.99957007619886
PWY.7761..NAD.salvage.pathway.II..PNC.IV.cycle.	Timepoint	M1	0.359251196131906	0.288147422549823	20	20	0.243955154824457	0.99957007619886
PWY.7761..NAD.salvage.pathway.II..PNC.IV.cycle..unclassified	Timepoint	M1	0.570794438799314	0.819643851597123	20	20	0.495077876807277	0.99957007619886
PWY.7783..plasmalogen.degradation	Timepoint	M1	0.248440367437507	0.169516570845299	20	3	0.176806324172512	0.99957007619886
PWY.7790..UMP.biosynthesis.II	Timepoint	M1	0.0757266062540694	0.130990301221449	20	20	0.577367390764656	0.99957007619886
PWY.7790..UMP.biosynthesis.II.unclassified	Timepoint	M1	0.0240932397961046	0.706935243554189	20	20	0.973556256372423	0.99957007619886
PWY.7791..UMP.biosynthesis.III	Timepoint	M1	0.0757266062540694	0.130990301221449	20	20	0.577367390764656	0.99957007619886
PWY.7791..UMP.biosynthesis.III.unclassified	Timepoint	M1	0.0535967183938965	0.729326851064967	20	20	0.943025213186744	0.99957007619886
PWY.7805...aminomethyl.phosphonate.degradation	Timepoint	M1	0.0188882225690008	0.541056761892591	20	7	0.972913614507135	0.99957007619886
PWY.7807..glyphosate.degradation.III	Timepoint	M1	0.216273468087431	0.628471155363963	20	9	0.738655016229898	0.99957007619886
PWY.7807..glyphosate.degradation.III.unclassified	Timepoint	M1	0.360245941412245	0.336402451271785	20	6	0.298373974661951	0.99957007619886
PWY.7820..teichuronic.acid.biosynthesis..B..subtilis.168.	Timepoint	M1	0.0336887235161154	0.35535456428051	20	5	0.92654839010031	0.99957007619886
PWY.7820..teichuronic.acid.biosynthesis..B..subtilis.168..unclassified	Timepoint	M1	0.0319546368523731	0.454925190027265	20	5	0.945537434039052	0.99957007619886
PWY.7851..coenzyme.A.biosynthesis.II..eukaryotic.	Timepoint	M1	0.0725169027865604	0.203953660755782	20	20	0.730364266230914	0.99957007619886
PWY.7851..coenzyme.A.biosynthesis.II..eukaryotic..unclassified	Timepoint	M1	0.489311851019626	0.569981987960123	20	20	0.412912131160522	0.99957007619886
PWY.7858...5Z..dodecenoate.biosynthesis.II	Timepoint	M1	-0.693636455960704	0.738206440995157	20	13	0.371942516136422	0.99957007619886
PWY.7858...5Z..dodecenoate.biosynthesis.II.unclassified	Timepoint	M1	-0.22635509448039	0.34482879988103	20	8	0.527973938830581	0.99957007619886
PWY.7873..D.erythronate.degradation.II	Timepoint	M1	-0.063135043891549	0.671833370751356	20	7	0.927188473685753	0.99957007619886
PWY.7874..L.threonate.degradation	Timepoint	M1	0.000343128762273182	0.619393157947613	20	8	0.99957007619886	0.99957007619886
PWY.7883..anhydromuropeptides.recycling.II	Timepoint	M1	-0.143700187449815	0.409773703531048	20	19	0.729897696965745	0.99957007619886
PWY.7883..anhydromuropeptides.recycling.II.unclassified	Timepoint	M1	-0.169294213989585	0.550421297463902	20	18	0.765406501630141	0.99957007619886
PWY.7942..5.oxo.L.proline.metabolism	Timepoint	M1	-0.0237146589608301	0.704135639665439	20	12	0.973868151176022	0.99957007619886
PWY.7942..5.oxo.L.proline.metabolism.unclassified	Timepoint	M1	-0.970949862895525	0.632580977683509	20	8	0.159179250215018	0.99957007619886
PWY.7953..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.III..meso.diaminopimelate.containing.	Timepoint	M1	0.190875600693705	0.181143705506576	20	20	0.31947510906467	0.99957007619886
PWY.7953..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.III..meso.diaminopimelate.containing..unclassified	Timepoint	M1	-0.143309341149535	0.719556792382352	20	20	0.844367422344902	0.99957007619886
PWY.7977..L.methionine.biosynthesis.IV	Timepoint	M1	0.0367382689014221	0.246847801017959	20	20	0.883342784092459	0.99957007619886
PWY.7977..L.methionine.biosynthesis.IV.unclassified	Timepoint	M1	0.0506509174594072	0.660487098991154	20	20	0.939718344926712	0.99957007619886
PWY.7992..superpathway.of.menaquinol.8.biosynthesis.III	Timepoint	M1	-0.291466332481696	0.863803772269809	20	11	0.743535153459241	0.99957007619886
PWY.8004..Entner.Doudoroff.pathway.I	Timepoint	M1	-0.12885695005176	0.587253867183691	20	18	0.831216298299025	0.99957007619886
PWY.8004..Entner.Doudoroff.pathway.I.unclassified	Timepoint	M1	0.0555630116708585	0.514138236444473	20	18	0.916310967171995	0.99957007619886
PWY.801..homocysteine.and.cysteine.interconversion	Timepoint	M1	0.303075259403821	0.958962603753801	20	11	0.759174955214121	0.99957007619886
PWY.801..homocysteine.and.cysteine.interconversion.unclassified	Timepoint	M1	-0.00696044126666777	0.340850081133771	20	5	0.984153234602961	0.99957007619886
PWY.8073..lipid.IVA.biosynthesis..P..putida.	Timepoint	M1	-0.00678286144835169	0.439955717542726	20	19	0.988035745134161	0.99957007619886
PWY.8073..lipid.IVA.biosynthesis..P..putida..unclassified	Timepoint	M1	-0.162805174250482	1.18761736967923	20	19	0.892484895485967	0.99957007619886
PWY.8086...S..lactate.fermentation.to.propanoate..acetate.and.hydrogen	Timepoint	M1	0.0439495208778226	0.256419027641342	20	3	0.865823519486975	0.99957007619886
PWY.8131..5..deoxyadenosine.degradation.II	Timepoint	M1	-1.76038175060275	0.687504020355071	20	17	0.0306599379452169	0.99957007619886
PWY.8131..5..deoxyadenosine.degradation.II.unclassified	Timepoint	M1	0.103149069656591	0.751564531730054	20	11	0.893857826864058	0.99957007619886
PWY.8178..pentose.phosphate.pathway..non.oxidative.branch..II	Timepoint	M1	-0.165216359061333	0.078372021000703	20	20	0.0642673269797066	0.99957007619886
PWY.8178..pentose.phosphate.pathway..non.oxidative.branch..II.unclassified	Timepoint	M1	-0.0146907510551131	0.456129791467192	20	20	0.975009615557091	0.99957007619886
PWY.8187..L.arginine.degradation.XIII..reductive.Stickland.reaction.	Timepoint	M1	-0.155503380256724	0.468605494415759	20	20	0.747605188661741	0.99957007619886
PWY.8187..L.arginine.degradation.XIII..reductive.Stickland.reaction..unclassified	Timepoint	M1	0.0696965421986178	0.62460859795698	20	18	0.913601932331191	0.99957007619886
PWY.8188..L.alanine.degradation.VI..reductive.Stickland.reaction.	Timepoint	M1	-0.0932729313790531	0.411831826099461	20	7	0.825885974048971	0.99957007619886
PWY.8188..L.alanine.degradation.VI..reductive.Stickland.reaction..unclassified	Timepoint	M1	-0.0896901767996439	0.395507369604004	20	7	0.825667682635809	0.99957007619886
PWY.8189..L.alanine.degradation.V..oxidative.Stickland.reaction.	Timepoint	M1	-0.0932729313790531	0.411831826099461	20	7	0.825885974048971	0.99957007619886
PWY.8189..L.alanine.degradation.V..oxidative.Stickland.reaction..unclassified	Timepoint	M1	-0.0896901767996439	0.395507369604004	20	7	0.825667682635809	0.99957007619886
PWY.8190..L.glutamate.degradation.XI..reductive.Stickland.reaction.	Timepoint	M1	1.31298267395684	0.947959715056513	20	6	0.182960882911007	0.99957007619886
PWY.8190..L.glutamate.degradation.XI..reductive.Stickland.reaction..unclassified	Timepoint	M1	1.05950590507882	0.687615763569941	20	4	0.140751850876244	0.99957007619886
PWY.821..superpathway.of.sulfur.amino.acid.biosynthesis..Saccharomyces.cerevisiae.	Timepoint	M1	0.508614595521888	0.74881203018463	20	11	0.514079905017663	0.99957007619886
PWY.821..superpathway.of.sulfur.amino.acid.biosynthesis..Saccharomyces.cerevisiae..unclassified	Timepoint	M1	0.184003654328222	0.519225071710317	20	6	0.731214535901963	0.99957007619886
PWY.841..superpathway.of.purine.nucleotides.de.novo.biosynthesis.I	Timepoint	M1	-0.121072975164357	0.10390393543226	20	20	0.273875252628177	0.99957007619886
PWY.841..superpathway.of.purine.nucleotides.de.novo.biosynthesis.I.unclassified	Timepoint	M1	-0.0290791231286249	0.867927168724632	20	19	0.974003879073581	0.99957007619886
PWY.922..mevalonate.pathway.I..eukaryotes.and.bacteria.	Timepoint	M1	-0.36820524205537	0.800716057582851	20	6	0.65113327966931	0.99957007619886
PWY.I9..L.cysteine.biosynthesis.VI..from.L.methionine.	Timepoint	M1	0.140148558690916	0.226688256868975	20	20	0.55173740114971	0.99957007619886
PWY.I9..L.cysteine.biosynthesis.VI..from.L.methionine..unclassified	Timepoint	M1	0.149521043448618	0.621026499512293	20	20	0.815132829536461	0.99957007619886
PWY0.1061..superpathway.of.L.alanine.biosynthesis	Timepoint	M1	0.23241757916027	0.522686446232482	20	20	0.667066552318867	0.99957007619886
PWY0.1061..superpathway.of.L.alanine.biosynthesis.unclassified	Timepoint	M1	-0.0402759747559202	0.492427100822833	20	20	0.936603209358617	0.99957007619886
PWY0.1221..putrescine.degradation.II	Timepoint	M1	0.692376879814861	0.448309517091248	20	6	0.156885116056423	0.99957007619886
PWY0.1221..putrescine.degradation.II.unclassified	Timepoint	M1	0.294861314676444	0.307382598867548	20	4	0.350134313458206	0.99957007619886
PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis	Timepoint	M1	-0.729724765915911	0.779802396306332	20	18	0.373813536277363	0.99957007619886
PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis.unclassified	Timepoint	M1	-0.824200879529263	0.806494790134195	20	17	0.333485821623477	0.99957007619886
PWY0.1261..anhydromuropeptides.recycling.I	Timepoint	M1	-0.0702233184213782	0.316682421305335	20	19	0.827007288675299	0.99957007619886
PWY0.1261..anhydromuropeptides.recycling.I.unclassified	Timepoint	M1	-0.309410710281844	0.744366404210782	20	19	0.687387271719237	0.99957007619886
PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation	Timepoint	M1	0.376867998814011	0.664334265258646	20	10	0.584389578755678	0.99957007619886
PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation.unclassified	Timepoint	M1	0.103196456551632	0.288389327341536	20	5	0.724626820330694	0.99957007619886
PWY0.1296..purine.ribonucleosides.degradation	Timepoint	M1	-0.162387159131918	0.213223428354179	20	20	0.465796509130206	0.99957007619886
PWY0.1296..purine.ribonucleosides.degradation.unclassified	Timepoint	M1	0.170315808095586	0.615713839867671	20	20	0.788323226532126	0.99957007619886
PWY0.1297..superpathway.of.purine.deoxyribonucleosides.degradation	Timepoint	M1	-0.31387716642913	0.395659851611632	20	20	0.44801105981738	0.99957007619886
PWY0.1297..superpathway.of.purine.deoxyribonucleosides.degradation.unclassified	Timepoint	M1	-0.407818629838323	0.63184540967897	20	20	0.526784457284933	0.99957007619886
PWY0.1298..superpathway.of.pyrimidine.deoxyribonucleosides.degradation	Timepoint	M1	-0.675466438486158	0.403112135008473	20	20	0.128130047269543	0.99957007619886
PWY0.1298..superpathway.of.pyrimidine.deoxyribonucleosides.degradation.unclassified	Timepoint	M1	-0.28238408638683	0.600290181636451	20	20	0.643709992169856	0.99957007619886
PWY0.1319..CDP.diacylglycerol.biosynthesis.II	Timepoint	M1	-0.0034759209319418	0.138437693834916	20	20	0.980516560457017	0.99957007619886
PWY0.1319..CDP.diacylglycerol.biosynthesis.II.unclassified	Timepoint	M1	-0.152940037975131	0.591164766053518	20	20	0.798794505242383	0.99957007619886
PWY0.1337..oleate..beta..oxidation	Timepoint	M1	0.604909090892487	0.862705898291613	20	9	0.500918905673433	0.99957007619886
PWY0.1337..oleate..beta..oxidation.unclassified	Timepoint	M1	-0.405212244040053	0.504002785271808	20	6	0.4318943773887	0.99957007619886
PWY0.1338..polymyxin.resistance	Timepoint	M1	0.356927604383466	0.7854218427977	20	11	0.660273537941665	0.99957007619886
PWY0.1338..polymyxin.resistance.unclassified	Timepoint	M1	0.459513420712742	0.462114827339679	20	10	0.346023374598456	0.99957007619886
PWY0.1415..superpathway.of.heme.b.biosynthesis.from.uroporphyrinogen.III	Timepoint	M1	0.33098562499394	0.712557512141643	20	9	0.653318772263654	0.99957007619886
PWY0.1477..ethanolamine.utilization	Timepoint	M1	-0.458656274076044	0.459361821977935	20	20	0.344140794574981	0.99957007619886
PWY0.1477..ethanolamine.utilization.unclassified	Timepoint	M1	-0.531075266324808	0.486342310714808	20	20	0.289243472256329	0.99957007619886
PWY0.1479..tRNA.processing	Timepoint	M1	0.375181352384371	0.606501026930762	20	20	0.551512945856636	0.99957007619886
PWY0.1479..tRNA.processing.unclassified	Timepoint	M1	0.24116744461307	0.595803308217087	20	20	0.69509306008641	0.99957007619886
PWY0.1533..methylphosphonate.degradation.I	Timepoint	M1	0.20023864509042	0.607074539647546	20	9	0.74906695133167	0.99957007619886
PWY0.1533..methylphosphonate.degradation.I.unclassified	Timepoint	M1	0.342951292444849	0.50372998803765	20	7	0.504647736268047	0.99957007619886
PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing.	Timepoint	M1	0.0181731470092188	0.313596703492182	20	20	0.95505416508907	0.99957007619886
PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing..unclassified	Timepoint	M1	-0.413722877492998	0.408627781033862	20	20	0.337758020055091	0.99957007619886
PWY0.162..superpathway.of.pyrimidine.ribonucleotides.de.novo.biosynthesis	Timepoint	M1	0.209698751261924	0.195947232175545	20	20	0.3123981096498	0.99957007619886
PWY0.162..superpathway.of.pyrimidine.ribonucleotides.de.novo.biosynthesis.unclassified	Timepoint	M1	0.220977573605108	0.917455866546472	20	19	0.8150616384588	0.99957007619886
PWY0.166..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis..E..coli.	Timepoint	M1	0.758553815841317	0.748987942958784	20	13	0.337620945897707	0.99957007619886
PWY0.166..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis..E..coli..unclassified	Timepoint	M1	1.23424178817111	0.54801645695126	20	11	0.0508203894704476	0.99957007619886
PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic.	Timepoint	M1	1.12244995615227	0.882133982575671	20	15	0.235110771020089	0.99957007619886
PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic..unclassified	Timepoint	M1	-0.570427586142534	0.777201652679638	20	13	0.48166071092058	0.99957007619886
PWY0.321..phenylacetate.degradation.I..aerobic.	Timepoint	M1	0.81929265401784	0.388363614809693	20	5	0.0641111933814324	0.99957007619886
PWY0.41..allantoin.degradation.IV..anaerobic.	Timepoint	M1	0.235812006481566	0.833832821570342	20	10	0.783723049464279	0.99957007619886
PWY0.41..allantoin.degradation.IV..anaerobic..unclassified	Timepoint	M1	0.589239760908987	0.512870311161184	20	6	0.280211660997895	0.99957007619886
PWY0.42..2.methylcitrate.cycle.I	Timepoint	M1	-0.787527016919358	0.576456910874221	20	14	0.205051276177981	0.99957007619886
PWY0.42..2.methylcitrate.cycle.I.unclassified	Timepoint	M1	0.247587716847678	0.589985811926002	20	11	0.684580929286706	0.99957007619886
PWY0.461..L.lysine.degradation.I	Timepoint	M1	0.3496012876035	1.13014027295063	20	7	0.764102331671785	0.99957007619886
PWY0.461..L.lysine.degradation.I.unclassified	Timepoint	M1	-0.287098921619708	0.504628973646928	20	3	0.576433920753409	0.99957007619886
PWY0.781..aspartate.superpathway	Timepoint	M1	0.526874661810453	0.818780749339898	20	12	0.53595844686864	0.99957007619886
PWY0.781..aspartate.superpathway.unclassified	Timepoint	M1	-0.410052383371175	0.387334620361879	20	8	0.303759182974638	0.99957007619886
PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage	Timepoint	M1	-0.844143923826897	1.08823453706611	20	16	0.457823629442069	0.99957007619886
PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage.unclassified	Timepoint	M1	1.30675137129367	0.824155860139832	20	6	0.130249408943383	0.99957007619886
PWY0.862...5Z..dodecenoate.biosynthesis.I	Timepoint	M1	-0.7509777067676	0.6016661942954	20	18	0.243465148240336	0.99957007619886
PWY0.862...5Z..dodecenoate.biosynthesis.I.unclassified	Timepoint	M1	-0.179310373422196	0.604320342286792	20	16	0.773418327592698	0.99957007619886
PWY1ZNC.1..assimilatory.sulfate.reduction.IV	Timepoint	M1	0.531186505730466	0.727834012718744	20	15	0.484062611690321	0.99957007619886
PWY1ZNC.1..assimilatory.sulfate.reduction.IV.unclassified	Timepoint	M1	-0.0377620883286952	0.469660901870373	20	9	0.937676356643697	0.99957007619886
PWY3O.4107..NAD.salvage.pathway.V..PNC.V.cycle.	Timepoint	M1	0.899683125074682	1.10582674743032	20	14	0.436877615346585	0.99957007619886
PWY3O.4107..NAD.salvage.pathway.V..PNC.V.cycle..unclassified	Timepoint	M1	1.05994702842822	0.324540356781696	20	10	0.00974490107297455	0.99957007619886
PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic.	Timepoint	M1	0.258121358761611	0.218823403677942	20	20	0.268404348118304	0.99957007619886
PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic..unclassified	Timepoint	M1	-0.354651135768532	0.604292890994931	20	19	0.571929374124972	0.99957007619886
PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic.	Timepoint	M1	0.258121358761611	0.218823403677942	20	20	0.268404348118304	0.99957007619886
